 0  0  6.00  -346.37   0.020    -nan   0.018    21.0384   -61.2333     8.1760   0.007989   0.000000  -0.000001
 0  0  6.00   651.27   0.020   0.865   0.014    73.6602   -27.1842     5.2899   0.007842  -0.000000  -0.000001
 1  1  6.00 -1891.92   0.020    -nan   0.034    78.1712    -8.1080     1.4530   0.007914  -0.000001  -0.000002
 0  0  6.00  1949.16   0.020   0.838   0.028    43.8798     0.0275     1.1631   0.007946   0.000005  -0.000003
 1  1  6.00 -1728.26   0.020    -nan   0.032    58.7280    -4.1978     1.3618   0.007952  -0.000008  -0.000004
 0  0  6.00    95.53   0.020   0.000   0.011    17.1384   -22.6350    42.1667   0.007598  -0.000002  -0.000002
 1  1  6.00   814.47   0.020   0.000   0.031    68.3466    -4.5478    -2.4031   0.007938  -0.000000  -0.000000
 0  0  6.00   705.63   0.020   0.915   0.013    96.5733     5.2930     5.0292   0.007833  -0.000001  -0.000001
 1  1  6.00   425.68   0.020   0.912   0.011    64.2414    -7.0511     8.7526   0.007749  -0.000001  -0.000002
 0  0  6.00   214.74   0.020   0.000   0.062     8.7371   197.9278     9.9940  -0.012276  -0.000003  -0.000009
 0  0  6.00 -1582.31   0.020    -nan   0.008    72.7215   -17.6480     1.7016  -0.012355   0.000002   0.000003
 0  0  6.00   319.58   0.020   0.000   0.009    26.2161   -78.3607    10.5444  -0.012152   0.000003   0.000003
 1  1  6.00 -1271.99   0.020    -nan   0.104    30.5762   -20.1587     1.2429  -0.012061   0.000028   0.000008
 0  0  6.00  6389.59   0.020   0.966   0.036    96.0534     0.0256     0.1409  -0.012144  -0.000008   0.000004
 1  1  6.00  -442.26   0.020    -nan   0.075    10.8082   -22.0384     3.9123  -0.012210   0.000026   0.000008
 0  0  6.00   559.43   0.020   0.863   0.000    71.1084    -5.4930     7.1868  -0.011775   0.000004   0.000005
 0  0  6.00   317.77   0.020   0.000   0.032    20.3630   -15.7895    -5.8969  -0.012287  -0.000002   0.000002
 0  0  6.00   494.41   0.020   0.934   0.008    49.1837    10.5362     7.1436  -0.012143   0.000001   0.000002
 1  1  6.00   162.92   0.020   0.000   0.008    17.3726   -23.7210    22.8151  -0.012017  -0.000001   0.000004
 0  0  6.00  2968.60   0.020   0.899   0.008    72.2524    19.4760    -0.2173  -0.000308   0.000001  -0.000000
 0  0  6.00 -1705.86   0.020    -nan   0.002    36.0922   -30.2349    -0.7753  -0.000311  -0.000002  -0.000001
 0  0  6.00  2803.28   0.020   0.000   0.005    91.7954   -21.3938    -0.9022  -0.000307   0.000001  -0.000001
 1  1  6.00 -1747.90   0.020    -nan   0.002    94.1007    -5.4107    -1.7090  -0.000320  -0.000000  -0.000000
 1  1  6.00  2408.07   0.020   0.000   0.002    59.0159    -0.0025    -0.9777  -0.000321   0.000001  -0.000001
 1  1  6.00 -2924.22   0.020    -nan   0.001    74.3743    -2.3882    -0.7432  -0.000318  -0.000001  -0.000001
 0  0  6.00  1246.00   0.020   0.000   0.005    40.4412   -10.0516    -2.8831  -0.000297  -0.000001  -0.000000
 1  1  6.00  3200.38   0.020   0.949   0.005    84.1956    -3.3773     0.2463  -0.000310  -0.000001   0.000001
 0  0  6.00   790.15   0.020   0.588   0.004    14.0985    36.4305    -2.4752  -0.000302   0.000001  -0.000001
 1  1  6.00  3821.12   0.020   0.000   0.006    83.6238    -4.2868    -0.7422  -0.000304   0.000001  -0.000001
 0  0  6.00   123.49   0.020   0.000   0.052     4.0090   304.9844    17.5688   0.012457   0.000001   0.000009
 0  0  6.00 -1755.86   0.020    -nan   0.049    67.7768   -14.6053     1.5384   0.012522  -0.000002  -0.000002
 0  0  6.00   284.41   0.020   0.000   0.051    21.4574   -83.8605    11.9287   0.012324  -0.000004  -0.000003
