441600  0  0.9998  -0.0023  -0.0221  58.0455  31.1251  61.4371  0.3801
444000  0  0.9996  -0.0024  -0.0274  58.0349  31.1255  61.4372  0.3797
446400  0  0.9995  -0.0025  -0.0328  58.0240  31.1258  61.4377  0.3794
448800  0  0.9993  -0.0026  -0.0383  58.0133  31.1260  61.4376  0.3791
451200  0  0.9990  -0.0027  -0.0439  58.0027  31.1261  61.4376  0.3790
453600  0  0.9988  -0.0029  -0.0498  57.9922  31.1263  61.4376  0.3788
456000  0  0.9984  -0.0030  -0.0558  57.9817  31.1264  61.4376  0.3787
458400  0  0.9981  -0.0032  -0.0619  57.9709  31.1265  61.4379  0.3786
460800  0  0.9977  -0.0033  -0.0683  57.9595  31.1266  61.4380  0.3785
463200  0  0.9972  -0.0035  -0.0747  57.9473  31.1266  61.4383  0.3785
465600  0  0.9967  -0.0036  -0.0813  57.9347  31.1266  61.4384  0.3785
468000  0  0.9961  -0.0038  -0.0882  57.9222  31.1264  61.4387  0.3786
470400  0  0.9954  -0.0039  -0.0954  57.9105  31.1263  61.4388  0.3787
472800  0  0.9947  -0.0041  -0.1029  57.8991  31.1260  61.4390  0.3790
475200  0  0.9938  -0.0043  -0.1109  57.8878  31.1257  61.4394  0.3792
477600  0  0.9929  -0.0045  -0.1193  57.8763  31.1253  61.4400  0.3795
